wscode;weatherdate;tmin;tmax;tmoy;rhmin;rhmax;rhmoy;rainfall;windtot;radiation;sunshine;eto
320900;8/1/2004;16.73;32.51;24.09;7.58;28.67;;0.00;2.81;22.52;;
320900;9/1/2004;17.46;30.24;22.99;10.62;29.83;;0.00;3.37;22.64;;
320900;10/1/2004;16.35;29.70;22.07;8.78;29.26;;0.00;2.87;21.50;;
320900;11/1/2004;15.07;30.24;22.46;5.90;27.96;;0.00;2.86;24.61;;
320900;12/1/2004;16.30;30.26;22.50;5.62;19.86;;0.00;3.04;24.15;;
320900;13/1/2004;17.64;30.79;23.32;6.40;20.32;;0.00;3.36;24.10;;
320900;14/1/2004;15.90;30.63;23.28;7.62;26.29;;0.00;3.31;23.46;;
320900;15/1/2004;17.44;30.61;23.58;8.92;26.90;;0.00;2.89;22.93;;
320900;16/1/2004;17.41;32.06;24.09;6.23;24.39;;0.00;2.39;23.28;;
320900;17/1/2004;14.89;33.31;24.63;5.53;28.11;;0.00;2.26;21.44;;
320900;18/1/2004;20.25;33.96;26.45;6.16;22.53;;0.00;2.56;14.60;;
320900;19/1/2004;19.76;35.01;27.27;5.92;24.40;;0.00;2.40;22.04;;
320900;20/1/2004;22.40;31.78;26.14;6.73;39.06;;0.00;3.11;14.65;;
320900;21/1/2004;19.06;34.26;26.25;6.95;28.93;;0.00;1.02;18.21;;
320900;22/1/2004;19.47;31.57;24.76;11.14;35.36;;0.00;1.66;18.99;;
320900;23/1/2004;17.90;28.28;22.40;5.18;28.28;;0.00;2.66;19.92;;
320900;24/1/2004;16.11;31.79;23.51;5.00;24.36;;0.00;1.66;20.86;;
320900;25/1/2004;18.19;32.20;24.74;7.09;22.79;;0.00;2.02;23.15;;
320900;26/1/2004;16.85;33.13;24.91;6.95;26.52;;0.00;2.09;24.07;;
320900;27/1/2004;18.60;33.20;25.61;7.33;37.89;;0.00;2.33;22.80;;
320900;28/1/2004;21.13;33.45;26.20;8.12;33.71;;0.00;1.73;22.60;;
320900;29/1/2004;15.98;32.44;23.97;5.46;41.85;;0.00;2.38;25.61;;
320900;30/1/2004;14.73;32.91;23.26;5.63;22.79;;0.00;2.31;27.23;;
320900;31/1/2004;14.77;34.38;24.56;5.78;25.29;;0.00;2.07;26.81;;
320900;1/2/2004;17.91;35.27;26.10;5.52;21.93;;0.00;2.29;25.09;;
320900;2/2/2004;17.56;35.52;26.39;5.10;22.52;;0.00;2.47;25.25;;
320900;3/2/2004;21.22;32.75;26.28;6.86;18.05;;0.00;4.34;23.61;;
320900;4/2/2004;17.81;29.63;23.63;7.75;24.03;;0.00;4.32;25.86;;
320900;5/2/2004;17.70;27.03;22.23;11.00;23.26;;0.00;4.37;22.16;;
320900;6/2/2004;17.34;27.82;22.41;9.33;22.22;;0.00;3.81;23.63;;
320900;7/2/2004;17.47;29.14;22.96;8.79;23.19;;0.00;3.42;20.58;;
320900;8/2/2004;18.54;28.09;23.26;7.92;23.18;;0.00;3.17;16.76;;
320900;9/2/2004;19.66;28.59;23.73;9.23;19.61;;0.00;3.51;19.54;;
320900;10/2/2004;19.38;31.01;24.54;7.85;21.42;;0.00;3.05;21.61;;
320900;11/2/2004;19.48;34.59;26.11;7.02;23.45;;0.00;2.48;23.87;;
320900;12/2/2004;20.71;35.07;27.04;5.74;22.02;;0.00;2.81;24.40;;
320900;13/2/2004;19.56;36.73;27.34;5.71;23.47;;0.00;2.54;23.95;;
320900;14/2/2004;19.61;36.74;28.05;6.56;24.45;;0.00;2.51;25.38;;
320900;15/2/2004;20.66;36.36;28.01;6.54;24.51;;0.00;2.72;25.30;;
320900;16/2/2004;21.01;35.00;27.55;5.64;21.18;;0.00;3.08;24.61;;
320900;17/2/2004;21.95;33.61;27.15;7.59;18.93;;0.00;3.03;18.37;;
320900;18/2/2004;21.98;35.42;28.07;7.04;22.72;;0.00;3.38;23.57;;
320900;19/2/2004;21.14;35.48;28.01;7.03;25.43;;0.00;3.05;25.17;;
320900;20/2/2004;20.46;34.01;26.64;7.42;24.61;;0.00;2.70;18.80;;
320900;21/2/2004;21.64;36.37;28.02;5.76;20.34;;0.00;2.69;23.68;;
320900;22/2/2004;21.44;37.24;28.67;4.44;16.09;;0.00;3.38;26.53;;
320900;23/2/2004;20.90;35.60;27.93;3.87;14.52;;0.00;3.08;25.90;;
320900;24/2/2004;18.40;35.64;26.94;2.85;12.62;;0.00;2.96;25.91;;
320900;25/2/2004;17.96;36.37;27.05;3.38;16.27;;0.00;2.76;28.63;;
320900;26/2/2004;18.90;37.83;28.19;3.88;15.34;;0.00;2.12;27.77;;
320900;27/2/2004;20.58;39.13;29.51;3.96;22.45;;0.00;1.79;26.36;;
320900;28/2/2004;20.72;39.47;30.46;4.74;27.45;;0.00;1.31;25.54;;
320900;29/2/2004;23.26;40.69;31.48;5.79;26.88;;0.00;1.21;25.87;;
320900;1/3/2004;22.99;40.09;31.59;4.84;26.04;;0.00;1.51;26.20;;
320900;2/3/2004;22.96;40.42;31.50;5.60;25.83;;0.00;1.27;21.59;;
320900;3/3/2004;24.96;35.76;29.96;9.31;73.38;;0.00;1.84;14.93;;
320900;4/3/2004;25.13;33.07;28.58;5.35;33.02;;0.00;2.68;12.09;;
320900;5/3/2004;17.40;26.94;21.98;4.53;18.72;;0.00;4.95;20.02;;
320900;6/3/2004;16.72;29.28;23.33;6.61;21.17;;0.00;4.15;23.52;;
320900;7/3/2004;18.52;28.78;23.42;5.56;19.56;;0.00;4.33;27.07;;
320900;8/3/2004;18.07;30.49;24.21;6.97;21.32;;0.00;3.68;25.56;;
