wscode;weatherdate;tmin;tmax;tmoy;rhmin;rhmax;rhmoy;rainfall;windtot;radiation;sunshine;eto
2;1/5/2014;25.00;34.00;29.50;;;54.33;3.20;;29.50;;-999.00
2;2/5/2014;23.50;37.50;30.50;;;52.33;0.00;;30.50;;-999.00
2;3/5/2014;25.00;35.50;30.25;;;55.00;1.50;;30.25;;-999.00
2;4/5/2014;24.00;35.50;29.75;;;58.00;0.00;;29.75;;-999.00
2;5/5/2014;23.50;33.50;28.50;;;61.33;0.00;;28.50;;-999.00
2;6/5/2014;24.50;33.00;28.75;;;58.67;0.00;;28.75;;-999.00
2;7/5/2014;23.50;35.50;29.50;;;54.67;19.40;;29.50;;-999.00
2;8/5/2014;25.50;36.50;31.00;;;57.33;0.00;;31.00;;-999.00
2;9/5/2014;21.50;30.00;25.75;;;60.33;0.00;;25.75;;-999.00
2;10/5/2014;23.50;36.50;30.00;;;62.33;0.00;;30.00;;-999.00
2;11/5/2014;23.50;32.50;28.00;;;61.67;4.00;;28.00;;-999.00
2;12/5/2014;24.00;36.50;30.25;;;50.00;0.00;;30.25;;-999.00
2;13/5/2014;25.00;36.50;30.75;;;60.67;0.00;;30.75;;-999.00
2;14/5/2014;20.50;27.50;24.00;;;74.33;16.50;;24.00;;-999.00
2;15/5/2014;22.50;32.00;27.25;;;75.00;6.80;;27.25;;-999.00
2;16/5/2014;23.00;31.50;27.25;;;63.00;0.00;;27.25;;-999.00
2;17/5/2014;24.00;31.50;27.75;;;65.00;0.00;;27.75;;-999.00
2;18/5/2014;23.50;33.00;28.25;;;60.67;0.00;;28.25;;-999.00
2;19/5/2014;24.30;33.50;28.90;;;52.33;0.00;;28.90;;-999.00
2;20/5/2014;23.50;35.00;29.25;;;46.67;0.00;;29.25;;-999.00
2;21/5/2014;24.00;38.00;31.00;;;37.00;0.00;;31.00;;-999.00
2;22/5/2014;26.00;35.50;30.75;;;54.67;0.00;;30.75;;-999.00
2;23/5/2014;25.00;36.00;30.50;;;51.00;0.00;;30.50;;-999.00
2;24/5/2014;23.50;37.50;30.50;;;46.67;0.00;;30.50;;-999.00
2;25/5/2014;25.00;34.50;29.75;;;55.33;0.00;;29.75;;-999.00
2;26/5/2014;23.50;36.50;30.00;;;44.67;0.00;;30.00;;-999.00
2;27/5/2014;25.00;36.00;30.50;;;40.33;0.00;;30.50;;-999.00
2;28/5/2014;23.50;34.00;28.75;;;56.00;0.00;;28.75;;-999.00
2;29/5/2014;25.50;32.00;28.75;;;64.33;0.00;;28.75;;-999.00
2;30/5/2014;23.50;36.50;30.00;;;46.33;0.00;;30.00;;-999.00
2;31/5/2014;26.50;36.00;31.25;;;52.00;0.00;;31.25;;-999.00
2;1/6/2014;26.00;36.00;31.00;;;54.33;0.00;;31.00;;-999.00
2;2/6/2014;21.00;31.50;26.25;;;60.00;28.50;;26.25;;-999.00
2;3/6/2014;23.50;35.50;29.50;;;56.00;1.20;;29.50;;-999.00
2;4/6/2014;22.50;34.00;28.25;;;58.67;0.00;;28.25;;-999.00
2;5/6/2014;25.00;26.50;25.75;;;79.00;25.70;;25.75;;-999.00
2;6/6/2014;21.00;28.50;24.75;;;73.00;8.10;;24.75;;-999.00
2;7/6/2014;20.50;30.50;25.50;;;63.33;0.00;;25.50;;-999.00
2;8/6/2014;23.00;33.00;28.00;;;60.00;0.00;;28.00;;-999.00
2;9/6/2014;24.50;32.50;28.50;;;74.33;11.90;;28.50;;-999.00
