wscode;weatherdate;tmin;tmax;tmoy;rhmin;rhmax;rhmoy;rainfall;windtot;radiation;sunshine;eto
SHIZUP;1/1/1980;-0.60;2.60;1.00;-999.00;-999.00;56.00;0.00;2.90;9.40;-999.00;-999.00
SHIZUP;2/1/1980;-2.00;7.30;2.65;-999.00;-999.00;40.00;0.00;0.60;8.70;-999.00;-999.00
SHIZUP;3/1/1980;2.60;5.10;3.85;-999.00;-999.00;77.00;2.30;0.30;1.30;-999.00;-999.00
SHIZUP;4/1/1980;3.60;9.90;6.75;-999.00;-999.00;66.00;10.40;1.20;1.00;-999.00;-999.00
SHIZUP;5/1/1980;-0.70;3.00;1.15;-999.00;-999.00;54.00;0.00;2.20;6.90;-999.00;-999.00
SHIZUP;6/1/1980;-1.90;0.40;-0.75;-999.00;-999.00;87.00;0.00;0.50;2.20;-999.00;-999.00
SHIZUP;7/1/1980;-4.60;2.60;-1.00;-999.00;-999.00;56.00;16.40;2.00;4.30;-999.00;-999.00
SHIZUP;8/1/1980;-8.40;-0.50;-4.45;-999.00;-999.00;50.00;0.70;1.60;10.50;-999.00;-999.00
SHIZUP;9/1/1980;-4.40;1.90;-1.25;-999.00;-999.00;59.00;0.70;1.90;9.00;-999.00;-999.00
SHIZUP;10/1/1980;-3.70;3.30;-0.20;-999.00;-999.00;53.00;36.90;0.80;1.30;-999.00;-999.00
SHIZUP;11/1/1980;-3.30;1.40;-0.95;-999.00;-999.00;61.00;1.80;1.50;4.10;-999.00;-999.00
SHIZUP;12/1/1980;-3.70;2.60;-0.55;-999.00;-999.00;56.00;0.70;1.20;8.40;-999.00;-999.00
SHIZUP;13/1/1980;-2.30;5.10;1.40;-999.00;-999.00;62.00;4.30;0.10;4.40;-999.00;-999.00
SHIZUP;14/1/1980;-10.50;2.40;-4.05;-999.00;-999.00;50.00;0.70;0.70;7.00;-999.00;-999.00
SHIZUP;15/1/1980;-2.20;0.50;-0.85;-999.00;-999.00;65.00;3.10;3.30;4.80;-999.00;-999.00
SHIZUP;16/1/1980;-2.80;-1.10;-1.95;-999.00;-999.00;73.00;9.10;2.90;5.10;-999.00;-999.00
SHIZUP;17/1/1980;-3.70;0.00;-1.85;-999.00;-999.00;67.00;0.70;1.00;3.10;-999.00;-999.00
SHIZUP;18/1/1980;-1.30;7.00;2.85;-999.00;-999.00;54.00;21.20;1.90;10.00;-999.00;-999.00
SHIZUP;19/1/1980;1.70;4.60;3.15;-999.00;-999.00;80.00;9.10;1.20;7.40;-999.00;-999.00
SHIZUP;20/1/1980;0.20;4.00;2.10;-999.00;-999.00;84.00;0.70;0.50;2.70;-999.00;-999.00
