wscode;weatherdate;tmin;tmax;tmoy;rhmin;rhmax;rhmoy;rainfall;windtot;radiation;sunshine;eto
200035;1/1/1950;16.40;37.30;26.85;-999.00;-999.00;22.90;0.00;0.70;-999.00;10.50;-999.00
200035;2/1/1950;17.30;34.60;25.95;-999.00;-999.00;25.60;0.00;2.30;-999.00;10.50;-999.00
200035;3/1/1950;18.20;37.30;27.75;-999.00;-999.00;20.90;0.00;1.00;-999.00;10.50;-999.00
200035;4/1/1950;19.10;30.00;24.55;-999.00;-999.00;26.20;0.00;4.70;-999.00;8.40;-999.00
200035;5/1/1950;16.40;30.00;23.20;-999.00;-999.00;26.70;0.00;4.30;-999.00;10.30;-999.00
200035;6/1/1950;19.60;27.30;23.45;-999.00;-999.00;18.30;0.00;3.70;-999.00;10.50;-999.00
200035;7/1/1950;13.70;32.80;23.25;-999.00;-999.00;18.20;0.00;2.30;-999.00;10.50;-999.00
200035;8/1/1950;16.40;33.70;25.05;-999.00;-999.00;8.50;0.00;3.30;-999.00;10.30;-999.00
200035;9/1/1950;12.00;32.30;22.15;-999.00;-999.00;16.10;0.00;3.70;-999.00;3.40;-999.00
200035;10/1/1950;11.90;33.70;22.80;-999.00;-999.00;39.30;0.00;2.30;-999.00;10.30;-999.00
200035;11/1/1950;16.40;34.60;25.50;-999.00;-999.00;11.00;0.00;0.70;-999.00;10.50;-999.00
200035;12/1/1950;16.40;33.70;25.05;-999.00;-999.00;18.20;0.00;4.30;-999.00;10.50;-999.00
200035;13/1/1950;15.50;28.20;21.85;-999.00;-999.00;27.80;0.00;3.00;-999.00;10.50;-999.00
200035;14/1/1950;11.90;25.50;18.70;-999.00;-999.00;29.20;0.00;4.00;-999.00;9.80;-999.00
200035;15/1/1950;13.70;36.40;25.05;-999.00;-999.00;16.30;0.00;7.00;-999.00;10.50;-999.00
200035;16/1/1950;13.70;27.20;20.45;-999.00;-999.00;21.20;0.00;4.70;-999.00;9.50;-999.00
200035;17/1/1950;15.00;30.00;22.50;-999.00;-999.00;20.90;0.00;1.70;-999.00;10.50;-999.00
200035;18/1/1950;14.60;30.00;22.30;-999.00;-999.00;22.30;0.00;1.30;-999.00;10.40;-999.00
200035;19/1/1950;15.50;31.90;23.70;-999.00;-999.00;19.10;0.00;1.00;-999.00;10.50;-999.00
200035;20/1/1950;15.50;32.80;24.15;-999.00;-999.00;23.50;0.00;0.70;-999.00;10.50;-999.00
200035;21/1/1950;15.50;35.50;25.50;-999.00;-999.00;12.90;0.00;0.30;-999.00;10.50;-999.00
200035;22/1/1950;17.30;36.40;26.85;-999.00;-999.00;13.30;0.00;2.00;-999.00;10.50;-999.00
200035;23/1/1950;18.20;34.60;26.40;-999.00;-999.00;17.70;0.00;2.00;-999.00;10.30;-999.00
200035;24/1/1950;17.30;31.90;24.60;-999.00;-999.00;13.30;0.00;3.70;-999.00;10.60;-999.00
200035;25/1/1950;19.10;34.60;26.85;-999.00;-999.00;18.60;0.00;2.30;-999.00;9.80;-999.00
200035;26/1/1950;21.90;24.60;23.25;-999.00;-999.00;14.70;0.00;4.00;-999.00;10.60;-999.00
200035;27/1/1950;18.20;33.90;26.05;-999.00;-999.00;15.10;0.00;6.30;-999.00;10.60;-999.00
200035;28/1/1950;18.20;38.20;28.20;-999.00;-999.00;10.20;0.00;2.00;-999.00;10.50;-999.00
200035;29/1/1950;19.10;39.10;29.10;-999.00;-999.00;20.90;0.00;2.70;-999.00;10.60;-999.00
200035;30/1/1950;19.10;31.80;25.45;-999.00;-999.00;27.00;0.00;1.70;-999.00;8.50;-999.00
200035;31/1/1950;16.00;32.80;24.40;-999.00;-999.00;17.30;0.00;2.30;-999.00;10.60;-999.00
200035;1/2/1950;19.20;35.40;27.30;-999.00;-999.00;21.80;0.00;2.30;-999.00;10.60;-999.00
200035;2/2/1950;22.20;31.20;26.70;-999.00;-999.00;26.00;0.00;1.70;-999.00;8.50;-999.00
200035;3/2/1950;17.30;36.40;26.85;-999.00;-999.00;18.90;0.00;3.70;-999.00;9.90;-999.00
200035;4/2/1950;18.20;29.10;23.65;-999.00;-999.00;28.70;0.00;3.70;-999.00;10.60;-999.00
200035;5/2/1950;16.40;30.00;23.20;-999.00;-999.00;21.80;0.00;5.70;-999.00;10.60;-999.00
200035;6/2/1950;17.40;28.40;22.90;-999.00;-999.00;21.10;0.00;5.70;-999.00;10.60;-999.00
200035;7/2/1950;16.40;29.10;22.75;-999.00;-999.00;22.70;0.00;5.70;-999.00;10.40;-999.00
200035;8/2/1950;14.60;30.00;22.30;-999.00;-999.00;21.90;0.00;3.70;-999.00;10.70;-999.00
200035;9/2/1950;22.60;31.70;27.15;-999.00;-999.00;23.30;0.00;3.70;-999.00;10.70;-999.00
200035;10/2/1950;12.80;30.00;21.40;-999.00;-999.00;14.10;0.00;5.30;-999.00;10.60;-999.00
200035;11/2/1950;13.70;21.90;17.80;-999.00;-999.00;10.30;0.00;5.30;-999.00;10.40;-999.00
200035;12/2/1950;15.50;32.80;24.15;-999.00;-999.00;17.90;0.00;5.30;-999.00;10.70;-999.00
200035;13/2/1950;17.30;34.60;25.95;-999.00;-999.00;11.90;0.00;4.70;-999.00;10.70;-999.00
200035;14/2/1950;18.20;24.60;21.40;-999.00;-999.00;12.20;0.00;3.00;-999.00;10.50;-999.00
200035;15/2/1950;17.30;36.40;26.85;-999.00;-999.00;24.30;0.00;5.00;-999.00;10.60;-999.00
200035;16/2/1950;17.30;36.40;26.85;-999.00;-999.00;11.60;0.00;3.70;-999.00;10.70;-999.00
200035;17/2/1950;18.10;37.30;27.70;-999.00;-999.00;8.90;0.00;1.70;-999.00;10.20;-999.00
200035;18/2/1950;16.00;44.10;30.05;-999.00;-999.00;26.90;0.00;2.00;-999.00;10.80;-999.00
200035;19/2/1950;19.10;38.20;28.65;-999.00;-999.00;20.10;0.00;5.00;-999.00;10.80;-999.00
200035;20/2/1950;18.20;36.40;27.30;-999.00;-999.00;21.20;0.00;4.00;-999.00;10.50;-999.00
200035;21/2/1950;16.40;37.10;26.75;-999.00;-999.00;7.10;0.00;5.00;-999.00;10.80;-999.00
200035;22/2/1950;18.20;37.30;27.75;-999.00;-999.00;12.60;0.00;4.00;-999.00;10.80;-999.00
200035;23/2/1950;17.30;36.40;26.85;-999.00;-999.00;14.10;0.00;3.30;-999.00;10.80;-999.00
200035;24/2/1950;19.10;35.50;27.30;-999.00;-999.00;15.70;0.00;3.70;-999.00;10.70;-999.00
200035;25/2/1950;18.20;37.30;27.75;-999.00;-999.00;20.30;0.00;2.30;-999.00;8.20;-999.00
200035;26/2/1950;21.90;38.20;30.05;-999.00;-999.00;15.70;0.00;4.30;-999.00;10.70;-999.00
200035;27/2/1950;18.20;36.40;27.30;-999.00;-999.00;12.70;0.00;4.30;-999.00;10.50;-999.00
200035;28/2/1950;21.90;38.20;30.05;-999.00;-999.00;14.80;0.00;2.70;-999.00;10.30;-999.00
200035;1/3/1950;20.00;37.30;28.65;-999.00;-999.00;9.90;0.00;3.00;-999.00;10.70;-999.00
200035;2/3/1950;22.80;35.50;29.15;-999.00;-999.00;15.10;0.00;2.70;-999.00;10.10;-999.00
200035;3/3/1950;21.90;38.20;30.05;-999.00;-999.00;17.30;0.00;4.00;-999.00;8.70;-999.00
200035;4/3/1950;22.80;36.40;29.60;-999.00;-999.00;14.70;0.00;5.70;-999.00;10.10;-999.00
200035;5/3/1950;22.80;37.30;30.05;-999.00;-999.00;16.60;0.00;8.00;-999.00;8.30;-999.00
200035;6/3/1950;20.00;35.50;27.75;-999.00;-999.00;15.80;0.00;2.00;-999.00;10.50;-999.00
200035;7/3/1950;20.00;35.50;27.75;-999.00;-999.00;4.30;0.00;4.00;-999.00;10.90;-999.00
