wscode;weatherdate;tmin;tmax;tmoy;rhmin;rhmax;rhmoy;rainfall;windtot;radiation;sunshine;eto
3;13/7/2013;22.00;34.30;28.15;50.50;97.00;73.75;0.00;0.63;25.50;;-999.00
3;14/7/2013;25.60;33.80;29.70;57.50;90.00;73.75;0.00;1.08;20.46;;-999.00
3;15/7/2013;25.20;33.60;29.40;55.00;91.50;73.25;0.00;1.06;19.94;;-999.00
3;16/7/2013;26.40;36.30;31.35;41.00;89.00;65.00;0.00;0.91;22.64;;-999.00
3;17/7/2013;24.80;32.80;28.80;59.00;93.50;76.25;0.00;0.68;12.49;;-999.00
3;18/7/2013;25.80;35.50;30.65;46.50;93.00;69.75;0.50;1.28;20.65;;-999.00
3;19/7/2013;24.80;36.60;30.70;40.00;91.50;65.75;0.00;0.83;24.68;;-999.00
3;20/7/2013;25.50;36.50;31.00;43.00;97.00;70.00;29.00;1.00;24.21;;-999.00
3;21/7/2013;21.80;32.80;27.30;57.50;97.50;77.50;12.00;0.49;18.14;;-999.00
3;22/7/2013;22.20;33.10;27.65;59.00;97.50;78.25;0.00;0.63;20.61;;-999.00
3;23/7/2013;24.20;33.10;28.65;53.50;92.00;72.75;0.00;0.66;22.12;;-999.00
3;24/7/2013;24.10;34.60;29.35;54.00;97.00;75.50;0.00;0.63;23.28;;-999.00
3;25/7/2013;21.00;28.60;24.80;69.00;97.00;83.00;15.00;0.79;10.67;;-999.00
3;26/7/2013;23.70;34.60;29.15;53.50;94.50;74.00;0.00;0.52;23.55;;-999.00
3;27/7/2013;23.80;33.20;28.50;54.00;94.00;74.00;0.00;0.75;23.70;;-999.00
3;28/7/2013;25.00;32.50;28.75;58.50;92.50;75.50;0.00;1.03;16.25;;-999.00
3;29/7/2013;25.90;33.80;29.85;54.50;90.00;72.25;0.00;1.25;20.37;;-999.00
3;30/7/2013;25.35;34.10;29.72;53.00;93.50;73.25;0.00;1.05;19.13;;-999.00
3;31/7/2013;24.80;34.40;29.60;51.50;97.00;74.25;7.00;0.86;17.90;;-999.00
3;1/8/2013;22.20;32.00;27.10;62.00;98.00;80.00;0.50;0.74;20.34;;-999.00
3;2/8/2013;23.60;32.90;28.25;55.50;97.00;76.25;16.50;0.83;20.94;;-999.00
3;3/8/2013;23.50;34.20;28.85;51.00;98.00;74.50;0.00;0.61;21.90;;-999.00
