wscode;weatherdate;tmin;tmax;tmoy;rhmin;rhmax;rhmoy;rainfall;windtot;radiation;sunshine;eto
BAR;13/10/1998;15.70;23.14;19.42;-999.00;-999.00;-999.00;0.00;-999.00;23.37;-999.00;4.94
BAR;14/10/1998;15.65;22.23;18.94;-999.00;-999.00;-999.00;7.50;-999.00;15.28;-999.00;3.06
BAR;15/10/1998;15.78;23.25;19.51;-999.00;-999.00;-999.00;3.00;-999.00;25.58;-999.00;5.45
BAR;16/10/1998;16.55;22.58;19.56;-999.00;-999.00;-999.00;5.00;-999.00;23.40;-999.00;4.94
BAR;17/10/1998;15.69;23.96;19.82;-999.00;-999.00;-999.00;0.00;-999.00;19.74;-999.00;4.09
BAR;18/10/1998;15.76;24.67;20.21;-999.00;-999.00;-999.00;1.00;-999.00;17.78;-999.00;3.64
BAR;19/10/1998;16.20;22.96;19.58;-999.00;-999.00;-999.00;0.00;-999.00;25.02;-999.00;5.32
BAR;20/10/1998;16.81;22.92;19.86;-999.00;-999.00;-999.00;3.50;-999.00;21.53;-999.00;4.51
BAR;21/10/1998;16.44;22.45;19.44;-999.00;-999.00;-999.00;23.50;-999.00;18.99;-999.00;3.92
BAR;22/10/1998;17.01;22.56;19.78;-999.00;-999.00;-999.00;18.50;-999.00;19.95;-999.00;4.14
BAR;23/10/1998;16.19;23.33;19.76;-999.00;-999.00;-999.00;4.00;-999.00;19.03;-999.00;3.93
BAR;24/10/1998;15.10;23.81;19.45;-999.00;-999.00;-999.00;2.00;-999.00;15.26;-999.00;3.05
BAR;25/10/1998;14.36;22.88;18.62;-999.00;-999.00;-999.00;1.50;-999.00;9.91;-999.00;1.81
BAR;26/10/1998;15.07;23.96;19.51;-999.00;-999.00;-999.00;0.00;-999.00;24.39;-999.00;5.17
BAR;27/10/1998;16.79;23.80;20.29;-999.00;-999.00;-999.00;0.00;-999.00;24.98;-999.00;5.31
BAR;28/10/1998;14.84;23.69;19.26;-999.00;-999.00;-999.00;0.50;-999.00;16.00;-999.00;3.22
BAR;29/10/1998;14.19;24.07;19.13;-999.00;-999.00;-999.00;0.00;-999.00;15.61;-999.00;3.13
BAR;30/10/1998;15.76;23.63;19.69;-999.00;-999.00;-999.00;0.00;-999.00;17.04;-999.00;3.47
BAR;31/10/1998;16.72;25.17;20.94;-999.00;-999.00;-999.00;0.00;-999.00;27.11;-999.00;5.81
BAR;1/11/1998;15.89;25.15;20.52;-999.00;-999.00;-999.00;0.00;-999.00;21.98;-999.00;4.61
BAR;2/11/1998;14.12;23.50;18.81;-999.00;-999.00;-999.00;2.50;-999.00;10.34;-999.00;1.91
BAR;3/11/1998;14.32;25.14;19.73;-999.00;-999.00;-999.00;0.00;-999.00;26.04;-999.00;5.56
BAR;4/11/1998;17.45;25.14;21.29;-999.00;-999.00;-999.00;1.50;-999.00;25.85;-999.00;5.51
BAR;5/11/1998;17.88;25.82;21.85;-999.00;-999.00;-999.00;2.00;-999.00;27.83;-999.00;5.97
BAR;6/11/1998;18.21;25.25;21.73;-999.00;-999.00;-999.00;0.00;-999.00;28.85;-999.00;6.21
BAR;7/11/1998;17.65;24.62;21.13;-999.00;-999.00;-999.00;0.00;-999.00;28.84;-999.00;6.21
