wscode;weatherdate;tmin;tmax;tmoy;rhmin;rhmax;rhmoy;rainfall;windtot;radiation;sunshine;eto
320901;8/1/2004;16.73;32.51;24.62;7.58;28.67;18.12;0.00;2.81;22.52;-999.00;-999.00
320901;9/1/2004;17.46;30.24;23.85;10.62;29.83;20.22;0.00;3.37;22.64;-999.00;-999.00
320901;10/1/2004;16.35;29.70;23.02;8.78;29.26;19.02;0.00;2.87;21.50;-999.00;-999.00
320901;11/1/2004;15.07;30.24;22.65;5.90;27.96;16.93;0.00;2.86;24.61;-999.00;-999.00
320901;12/1/2004;16.30;30.26;23.28;5.62;19.86;12.74;0.00;3.04;24.15;-999.00;-999.00
320901;13/1/2004;17.64;30.79;24.21;6.40;20.32;13.36;0.00;3.36;24.10;-999.00;-999.00
320901;14/1/2004;15.90;30.63;23.26;7.62;26.29;16.95;0.00;3.31;23.46;-999.00;-999.00
320901;15/1/2004;17.44;30.61;24.02;8.92;26.90;17.91;0.00;2.89;22.93;-999.00;-999.00
320901;16/1/2004;17.41;32.06;24.73;6.23;24.39;15.31;0.00;2.39;23.28;-999.00;-999.00
320901;17/1/2004;14.89;33.31;24.10;5.53;28.11;16.82;0.00;2.26;21.44;-999.00;-999.00
320901;18/1/2004;20.25;33.96;27.10;6.16;22.53;14.34;0.00;2.56;14.60;-999.00;-999.00
320901;19/1/2004;19.76;35.01;27.38;5.92;24.40;15.16;0.00;2.40;22.04;-999.00;-999.00
320901;20/1/2004;22.40;31.78;27.09;6.73;39.06;22.89;0.00;3.11;14.65;-999.00;-999.00
320901;21/1/2004;19.06;34.26;26.66;6.95;28.93;17.94;0.00;1.02;18.21;-999.00;-999.00
320901;22/1/2004;19.47;31.57;25.52;11.14;35.36;23.25;0.00;1.66;18.99;-999.00;-999.00
320901;23/1/2004;17.90;28.28;23.09;5.18;28.28;16.73;0.00;2.66;19.92;-999.00;-999.00
320901;24/1/2004;16.11;31.79;23.95;5.00;24.36;14.68;0.00;1.66;20.86;-999.00;-999.00
320901;25/1/2004;18.19;32.20;25.19;7.09;22.79;14.94;0.00;2.02;23.15;-999.00;-999.00
320901;26/1/2004;16.85;33.13;24.99;6.95;26.52;16.73;0.00;2.09;24.07;-999.00;-999.00
320901;27/1/2004;18.60;33.20;25.90;7.33;37.89;22.61;0.00;2.33;22.80;-999.00;-999.00
320901;28/1/2004;21.13;33.45;27.29;8.12;33.71;20.91;0.00;1.73;22.60;-999.00;-999.00
