wscode;weatherdate;tmin;tmax;tmoy;rhmin;rhmax;rhmoy;rainfall;windtot;radiation;sunshine;eto
SHIZUB;1/1/1980;-4.90;-1.70;-3.30;-999.00;-999.00;56.00;0.00;2.90;9.40;-999.00;-999.00
SHIZUB;2/1/1980;-6.30;3.00;-1.65;-999.00;-999.00;40.00;0.00;0.60;8.70;-999.00;-999.00
SHIZUB;3/1/1980;-1.70;0.80;-0.45;-999.00;-999.00;77.00;2.00;0.30;1.30;-999.00;-999.00
SHIZUB;4/1/1980;-0.70;5.60;2.45;-999.00;-999.00;66.00;9.00;1.20;1.00;-999.00;-999.00
SHIZUB;5/1/1980;-5.00;-1.30;-3.15;-999.00;-999.00;54.00;0.00;2.20;6.90;-999.00;-999.00
SHIZUB;6/1/1980;-6.20;-3.90;-5.05;-999.00;-999.00;87.00;0.00;0.50;2.20;-999.00;-999.00
SHIZUB;7/1/1980;-8.90;-1.70;-5.30;-999.00;-999.00;56.00;14.20;2.00;4.30;-999.00;-999.00
SHIZUB;8/1/1980;-12.70;-4.80;-8.75;-999.00;-999.00;50.00;0.60;1.60;10.50;-999.00;-999.00
SHIZUB;9/1/1980;-8.70;-2.40;-5.55;-999.00;-999.00;59.00;0.60;1.90;9.00;-999.00;-999.00
SHIZUB;10/1/1980;-8.00;-1.00;-4.50;-999.00;-999.00;53.00;32.00;0.80;1.30;-999.00;-999.00
SHIZUB;11/1/1980;-7.60;-2.90;-5.25;-999.00;-999.00;61.00;1.60;1.50;4.10;-999.00;-999.00
SHIZUB;12/1/1980;-8.00;-1.70;-4.85;-999.00;-999.00;56.00;0.60;1.20;8.40;-999.00;-999.00
SHIZUB;13/1/1980;-6.60;0.80;-2.90;-999.00;-999.00;62.00;3.70;0.10;4.40;-999.00;-999.00
SHIZUB;14/1/1980;-14.80;-1.90;-8.35;-999.00;-999.00;50.00;0.60;0.70;7.00;-999.00;-999.00
SHIZUB;15/1/1980;-6.50;-3.80;-5.15;-999.00;-999.00;65.00;2.70;3.30;4.80;-999.00;-999.00
SHIZUB;16/1/1980;-7.10;-5.40;-6.25;-999.00;-999.00;73.00;7.90;2.90;5.10;-999.00;-999.00
SHIZUB;17/1/1980;-8.00;-4.30;-6.15;-999.00;-999.00;67.00;0.60;1.00;3.10;-999.00;-999.00
SHIZUB;18/1/1980;-5.60;2.70;-1.45;-999.00;-999.00;54.00;18.40;1.90;10.00;-999.00;-999.00
SHIZUB;19/1/1980;-2.60;0.30;-1.15;-999.00;-999.00;80.00;7.90;1.20;7.40;-999.00;-999.00
SHIZUB;20/1/1980;-4.10;-0.30;-2.20;-999.00;-999.00;84.00;0.60;0.50;2.70;-999.00;-999.00
SHIZUB;21/1/1980;-7.20;-3.50;-5.35;-999.00;-999.00;85.00;0.60;2.30;9.00;-999.00;-999.00
SHIZUB;22/1/1980;-10.70;-1.20;-5.95;-999.00;-999.00;54.00;10.00;1.00;10.60;-999.00;-999.00
SHIZUB;23/1/1980;-8.70;-1.40;-5.05;-999.00;-999.00;54.00;23.60;1.20;10.80;-999.00;-999.00
SHIZUB;24/1/1980;-7.30;-2.20;-4.75;-999.00;-999.00;77.00;4.80;2.50;9.00;-999.00;-999.00
SHIZUB;25/1/1980;-7.70;-2.40;-5.05;-999.00;-999.00;59.00;0.00;1.80;11.20;-999.00;-999.00
SHIZUB;26/1/1980;-4.60;-0.80;-2.70;-999.00;-999.00;69.00;0.00;2.60;11.30;-999.00;-999.00
SHIZUB;27/1/1980;-10.10;4.70;-2.70;-999.00;-999.00;35.00;0.00;0.90;9.30;-999.00;-999.00
SHIZUB;28/1/1980;-0.30;3.40;1.55;-999.00;-999.00;77.00;1.00;0.50;4.10;-999.00;-999.00
SHIZUB;29/1/1980;-0.50;2.30;0.90;-999.00;-999.00;69.00;0.00;0.50;3.60;-999.00;-999.00
SHIZUB;30/1/1980;-1.40;1.30;-0.04;-999.00;-999.00;89.00;15.00;0.30;2.00;-999.00;-999.00
SHIZUB;31/1/1980;-4.30;3.50;-0.40;-999.00;-999.00;51.00;1.00;3.70;3.80;-999.00;-999.00
SHIZUB;1/2/1980;-5.50;-3.80;-4.65;-999.00;-999.00;87.00;3.00;2.70;3.60;-999.00;-999.00
SHIZUB;2/2/1980;-6.40;-2.50;-4.45;-999.00;-999.00;79.00;3.00;1.30;4.20;-999.00;-999.00
SHIZUB;3/2/1980;-5.90;-2.90;-4.40;-999.00;-999.00;81.00;0.00;1.20;5.90;-999.00;-999.00
SHIZUB;4/2/1980;-9.70;-3.30;-6.50;-999.00;-999.00;63.00;1.00;0.40;7.00;-999.00;-999.00
SHIZUB;5/2/1980;-8.60;-3.80;-6.20;-999.00;-999.00;65.00;6.00;0.10;1.90;-999.00;-999.00
SHIZUB;6/2/1980;-8.80;-4.10;-6.45;-999.00;-999.00;66.00;0.00;1.40;11.60;-999.00;-999.00
SHIZUB;7/2/1980;-11.30;-2.50;-6.90;-999.00;-999.00;59.00;0.00;2.10;12.60;-999.00;-999.00
SHIZUB;8/2/1980;-14.20;-1.40;-7.80;-999.00;-999.00;36.00;0.00;1.00;13.70;-999.00;-999.00
SHIZUB;9/2/1980;-10.60;-0.10;-5.35;-999.00;-999.00;50.00;2.00;0.60;7.50;-999.00;-999.00
SHIZUB;10/2/1980;-13.50;-1.80;-7.65;-999.00;-999.00;37.00;0.00;1.40;9.00;-999.00;-999.00
SHIZUB;11/2/1980;-4.40;-0.50;-2.45;-999.00;-999.00;68.00;0.00;2.10;11.50;-999.00;-999.00
SHIZUB;12/2/1980;-5.10;-1.60;-3.35;-999.00;-999.00;74.00;0.00;2.50;12.50;-999.00;-999.00
SHIZUB;13/2/1980;-8.80;-4.70;-6.75;-999.00;-999.00;70.00;0.00;3.20;11.30;-999.00;-999.00
SHIZUB;14/2/1980;-9.60;-3.00;-6.30;-999.00;-999.00;61.00;0.00;2.20;14.30;-999.00;-999.00
SHIZUB;15/2/1980;-12.50;-3.60;-8.05;-999.00;-999.00;43.00;0.00;1.10;11.90;-999.00;-999.00
SHIZUB;16/2/1980;-10.60;-6.40;-8.50;-999.00;-999.00;53.00;0.00;2.70;11.40;-999.00;-999.00
SHIZUB;17/2/1980;-13.90;-3.70;-8.80;-999.00;-999.00;43.00;0.00;1.50;14.40;-999.00;-999.00
SHIZUB;18/2/1980;-7.50;-2.30;-4.90;-999.00;-999.00;58.00;0.00;1.80;13.70;-999.00;-999.00
SHIZUB;19/2/1980;-8.00;0.40;-3.80;-999.00;-999.00;48.00;0.00;0.40;11.10;-999.00;-999.00
SHIZUB;20/2/1980;-4.00;0.90;-1.55;-999.00;-999.00;61.00;1.00;1.50;9.80;-999.00;-999.00
SHIZUB;21/2/1980;-6.80;-1.90;-4.35;-999.00;-999.00;56.00;0.00;2.70;13.30;-999.00;-999.00
SHIZUB;22/2/1980;-7.20;-2.50;-4.85;-999.00;-999.00;59.00;0.00;2.20;14.30;-999.00;-999.00
SHIZUB;23/2/1980;-7.60;0.70;-3.45;-999.00;-999.00;50.00;2.00;2.20;11.40;-999.00;-999.00
SHIZUB;24/2/1980;-3.60;0.50;-1.55;-999.00;-999.00;47.00;0.00;2.40;16.40;-999.00;-999.00
SHIZUB;25/2/1980;-7.10;-0.20;-3.65;-999.00;-999.00;50.00;0.00;2.40;16.00;-999.00;-999.00
