wscode;weatherdate;tmin;tmax;tmoy;rhmin;rhmax;rhmoy;rainfall;windtot;radiation;sunshine;eto
200029;5/6/2006;25.40;39.00;32.20;32.00;86.90;67.40;0.40;-999.00;29.32;-999.00;-999.00
200029;6/6/2006;23.20;38.00;30.60;36.10;95.50;63.20;0.00;1.50;30.91;-999.00;-999.00
200029;7/6/2006;23.60;41.30;32.45;25.60;93.00;66.70;2.10;2.30;27.25;-999.00;-999.00
200029;8/6/2006;23.40;35.80;29.60;42.10;96.60;67.50;0.00;2.90;27.74;-999.00;-999.00
200029;9/6/2006;22.20;36.20;29.20;37.70;92.10;67.90;0.00;2.50;20.63;-999.00;-999.00
200029;10/6/2006;24.70;36.10;30.40;42.70;90.90;64.70;0.00;2.40;26.20;-999.00;-999.00
200029;11/6/2006;26.30;39.60;32.95;24.90;75.00;49.90;0.00;2.20;26.37;-999.00;-999.00
200029;12/6/2006;26.10;37.70;31.90;37.20;72.70;54.70;0.00;2.60;23.98;-999.00;-999.00
200029;13/6/2006;22.00;39.30;30.65;33.90;99.30;59.40;28.50;2.50;25.99;-999.00;-999.00
200029;14/6/2006;23.00;37.00;30.00;36.20;97.80;69.60;0.00;1.50;25.26;-999.00;-999.00
200029;15/6/2006;26.10;37.20;31.65;38.60;87.90;62.70;0.00;3.30;25.96;-999.00;-999.00
200029;16/6/2006;26.80;38.10;32.45;35.80;85.30;59.20;0.00;2.80;27.13;-999.00;-999.00
200029;17/6/2006;27.10;36.80;31.95;39.10;77.50;56.80;0.00;4.10;23.97;-999.00;-999.00
200029;18/6/2006;24.20;35.10;29.65;37.70;81.60;56.80;0.00;2.40;24.90;-999.00;-999.00
200029;19/6/2006;25.80;38.10;31.95;30.70;78.10;57.00;0.00;2.00;24.14;-999.00;-999.00
200029;20/6/2006;27.70;37.90;32.80;35.50;74.30;54.70;0.00;3.20;28.35;-999.00;-999.00
200029;21/6/2006;21.80;35.80;28.80;40.60;100.00;64.60;27.80;2.40;20.59;-999.00;-999.00
200029;22/6/2006;21.60;32.10;26.85;51.80;100.00;85.70;0.00;1.40;17.43;-999.00;-999.00
200029;23/6/2006;21.40;36.70;29.05;39.90;99.40;71.30;9.00;1.70;29.38;-999.00;-999.00
200029;24/6/2006;24.00;35.80;29.90;45.00;90.30;72.40;0.00;1.60;30.43;-999.00;-999.00
200029;25/6/2006;25.70;38.60;32.15;36.00;95.00;66.10;1.30;0.90;30.28;-999.00;-999.00
200029;26/6/2006;23.00;32.90;27.95;49.20;95.60;73.00;0.00;2.90;18.42;-999.00;-999.00
200029;27/6/2006;23.90;36.60;30.25;35.80;95.70;65.20;0.00;2.60;29.67;-999.00;-999.00
200029;28/6/2006;26.20;37.90;32.05;41.30;91.20;64.70;8.10;2.60;29.33;-999.00;-999.00
200029;29/6/2006;21.60;36.90;29.25;40.90;96.00;67.10;1.00;2.50;22.90;-999.00;-999.00
200029;30/6/2006;24.90;37.30;31.10;39.00;91.60;68.50;0.00;2.60;27.62;-999.00;-999.00
200029;1/7/2006;23.30;34.20;28.75;51.50;92.60;75.20;0.00;2.90;28.83;-999.00;-999.00
200029;2/7/2006;26.30;36.50;31.40;45.20;88.60;68.00;0.00;2.30;26.67;-999.00;-999.00
200029;3/7/2006;24.30;37.90;31.10;34.20;86.80;61.20;0.00;2.50;25.94;-999.00;-999.00
200029;4/7/2006;26.10;36.90;31.50;40.00;81.90;60.60;0.00;4.10;28.37;-999.00;-999.00
200029;5/7/2006;26.80;35.90;31.35;39.80;82.80;67.60;0.00;3.60;22.31;-999.00;-999.00
200029;6/7/2006;24.50;34.30;29.40;50.20;86.60;68.50;2.50;3.60;21.66;-999.00;-999.00
200029;7/7/2006;22.00;35.90;28.95;42.10;98.40;66.60;0.00;2.50;28.19;-999.00;-999.00
200029;8/7/2006;23.20;37.90;30.55;32.40;87.90;65.40;5.20;3.50;25.54;-999.00;-999.00
200029;9/7/2006;24.00;35.30;29.65;41.50;96.60;72.70;1.80;2.40;23.48;-999.00;-999.00
200029;10/7/2006;24.80;36.30;30.55;43.20;98.80;71.00;0.40;1.60;30.48;-999.00;-999.00
200029;11/7/2006;24.20;36.80;30.50;40.70;91.10;63.90;0.00;2.10;29.49;-999.00;-999.00
