wscode;weatherdate;tmin;tmax;tmoy;rhmin;rhmax;rhmoy;rainfall;windtot;radiation;sunshine;eto
4;1/1/2013;6.90;30.90;18.90;;;44.70;0.00;3.70;20.30;;-999.00
4;2/1/2013;9.40;30.00;19.70;;;43.70;0.00;3.40;20.40;;-999.00
4;3/1/2013;6.30;30.80;18.55;;;49.90;0.00;3.50;20.50;;-999.00
4;4/1/2013;8.20;31.80;20.00;;;47.80;0.00;4.30;19.80;;-999.00
4;5/1/2013;10.70;30.50;20.60;;;39.20;0.00;4.00;20.40;;-999.00
4;6/1/2013;10.90;28.30;19.60;;;39.30;0.00;3.20;18.60;;-999.00
4;7/1/2013;8.40;28.00;18.20;;;42.70;0.00;2.50;19.20;;-999.00
4;8/1/2013;8.10;30.50;19.30;;;47.20;0.00;3.20;18.00;;-999.00
4;9/1/2013;8.30;31.50;19.90;;;49.60;0.00;3.10;16.40;;-999.00
4;10/1/2013;12.00;32.90;22.45;;;43.20;0.00;3.30;18.40;;-999.00
4;11/1/2013;11.80;32.40;22.10;;;46.80;0.00;3.10;17.20;;-999.00
4;12/1/2013;8.80;33.80;21.30;;;49.50;0.00;4.10;19.80;;-999.00
4;13/1/2013;10.80;33.80;22.30;;;48.00;0.00;4.00;16.60;;-999.00
4;14/1/2013;13.60;34.40;24.00;;;39.80;0.00;3.40;17.00;;-999.00
4;15/1/2013;9.40;34.30;21.85;;;47.40;0.00;3.70;19.40;;-999.00
4;16/1/2013;11.20;33.80;22.50;;;42.40;0.00;4.50;18.80;;-999.00
4;17/1/2013;11.10;32.50;21.80;;;39.00;0.00;3.70;19.40;;-999.00
4;18/1/2013;11.00;32.60;21.80;;;36.20;0.00;3.50;19.00;;-999.00
4;19/1/2013;9.80;32.80;21.30;;;45.10;0.00;1.90;19.60;;-999.00
4;20/1/2013;8.30;33.80;21.05;;;46.60;0.00;2.20;18.80;;-999.00
4;21/1/2013;8.50;34.70;21.60;;;43.90;0.00;2.30;17.60;;-999.00
4;22/1/2013;8.80;34.30;21.55;;;42.90;0.00;1.70;18.50;;-999.00
4;23/1/2013;9.60;33.90;21.75;;;43.20;0.00;2.20;14.30;;-999.00
4;24/1/2013;11.60;34.50;23.05;;;49.60;0.00;2.80;15.60;;-999.00
4;25/1/2013;12.20;35.50;23.85;;;51.90;0.00;3.10;17.50;;-999.00
4;26/1/2013;15.90;36.20;26.05;;;40.30;0.00;3.60;16.40;;-999.00
4;27/1/2013;15.60;32.50;24.05;;;28.40;0.00;3.90;17.60;;-999.00
4;28/1/2013;17.60;28.10;22.85;;;58.60;0.00;2.20;6.50;;-999.00
4;29/1/2013;17.10;31.80;24.45;;;63.70;0.00;3.00;13.90;;-999.00
4;30/1/2013;16.70;33.00;24.85;;;59.00;0.00;4.00;16.80;;-999.00
4;31/1/2013;17.20;35.30;26.25;;;41.50;0.00;4.60;19.90;;-999.00
4;1/2/2013;18.10;35.60;26.85;;;34.30;0.00;4.60;19.40;;-999.00
4;2/2/2013;17.90;32.40;25.15;;;24.30;0.00;3.60;19.80;;-999.00
4;3/2/2013;14.00;32.40;23.20;;;31.60;0.00;2.80;20.40;;-999.00
4;4/2/2013;8.70;33.30;21.00;;;42.10;0.00;3.80;20.30;;-999.00
4;5/2/2013;9.50;34.80;22.15;;;45.10;0.00;4.30;20.50;;-999.00
4;6/2/2013;17.90;34.50;26.20;;;26.20;0.00;3.50;16.80;;-999.00
4;7/2/2013;14.20;35.20;24.70;;;27.40;0.00;3.10;20.30;;-999.00
4;8/2/2013;11.00;35.60;23.30;;;43.40;0.00;3.10;20.80;;-999.00
4;9/2/2013;11.70;36.90;24.30;;;34.10;0.00;2.90;20.10;;-999.00
4;10/2/2013;16.30;36.70;26.50;;;30.10;0.00;4.00;19.30;;-999.00
4;11/2/2013;16.20;38.30;27.25;;;36.40;0.00;3.60;21.00;;-999.00
4;12/2/2013;15.30;38.00;26.65;;;33.60;0.00;3.00;21.00;;-999.00
4;13/2/2013;19.90;37.90;28.90;;;24.20;0.00;3.70;20.40;;-999.00
4;14/2/2013;18.20;37.70;27.95;;;25.20;0.00;3.90;21.20;;-999.00
4;15/2/2013;12.70;37.00;24.85;;;30.40;0.00;3.30;21.50;;-999.00
4;16/2/2013;12.50;37.70;25.10;;;33.30;0.00;2.10;21.50;;-999.00
4;17/2/2013;12.10;38.80;25.45;;;41.00;0.00;2.90;21.50;;-999.00
4;18/2/2013;15.40;37.70;26.55;;;33.70;0.00;2.20;21.50;;-999.00
4;19/2/2013;14.50;37.90;26.20;;;37.30;0.00;1.70;21.20;;-999.00
4;20/2/2013;13.60;37.80;25.70;;;43.40;0.00;2.30;21.00;;-999.00
4;21/2/2013;17.50;37.00;27.25;;;28.30;0.00;3.40;21.20;;-999.00
4;22/2/2013;15.60;35.10;25.35;;;32.70;0.00;3.40;21.00;;-999.00
4;23/2/2013;12.20;37.10;24.65;;;40.90;0.00;3.00;21.50;;-999.00
4;24/2/2013;17.10;38.80;27.95;;;34.20;0.00;3.10;18.70;;-999.00
4;25/2/2013;18.20;38.50;28.35;;;31.30;0.00;2.40;20.70;;-999.00
4;26/2/2013;17.90;39.00;28.45;;;28.10;0.00;2.70;21.00;;-999.00
4;27/2/2013;14.20;39.70;26.95;;;40.30;0.00;1.90;21.10;;-999.00
4;28/2/2013;16.70;41.40;29.05;;;38.40;0.00;2.00;20.30;;-999.00
4;1/3/2013;18.20;40.80;29.50;;;45.00;0.00;2.70;20.80;;-999.00
4;2/3/2013;17.10;39.40;28.25;;;26.30;0.00;2.40;20.20;;-999.00
4;3/3/2013;18.00;39.40;28.70;;;32.60;0.00;2.80;18.30;;-999.00
4;4/3/2013;16.70;40.00;28.35;;;34.00;0.00;1.40;18.70;;-999.00
4;5/3/2013;16.20;41.20;28.70;;;40.70;0.00;2.10;20.80;;-999.00
4;6/3/2013;20.70;40.90;30.80;;;30.70;0.00;3.30;21.70;;-999.00
4;7/3/2013;17.70;40.90;29.30;;;45.80;0.00;4.30;21.20;;-999.00
4;8/3/2013;22.70;42.30;32.50;;;27.50;0.00;4.00;21.50;;-999.00
4;9/3/2013;21.10;41.80;31.45;;;32.20;0.00;2.80;21.40;;-999.00
4;10/3/2013;17.80;42.50;30.15;;;40.40;0.00;2.90;21.70;;-999.00
4;11/3/2013;19.40;42.10;30.75;;;28.30;0.00;2.40;22.00;;-999.00
4;12/3/2013;18.90;41.00;29.95;;;36.50;0.00;2.30;18.70;;-999.00
4;13/3/2013;17.60;41.60;29.60;;;31.30;0.00;2.50;22.40;;-999.00
4;14/3/2013;16.50;41.80;29.15;;;42.50;0.00;2.40;21.60;;-999.00
4;15/3/2013;17.20;41.00;29.10;;;32.70;0.00;2.10;22.40;;-999.00
4;16/3/2013;15.80;41.00;28.40;;;38.90;0.00;2.20;23.70;;-999.00
4;17/3/2013;17.00;40.20;28.60;;;35.90;0.00;1.90;18.80;;-999.00
4;18/3/2013;15.30;43.20;29.25;;;31.90;0.00;1.90;22.80;;-999.00
4;19/3/2013;17.70;41.30;29.50;;;40.00;0.00;2.00;21.00;;-999.00
4;20/3/2013;23.30;40.20;31.75;;;43.60;0.00;1.90;21.80;;-999.00
4;21/3/2013;21.60;42.80;32.20;;;44.60;0.00;2.90;20.40;;-999.00
4;22/3/2013;20.50;42.90;31.70;;;40.20;0.00;2.00;21.00;;-999.00
4;23/3/2013;19.90;41.20;30.55;;;39.00;0.00;3.20;20.70;;-999.00
4;24/3/2013;22.40;42.30;32.35;;;40.20;0.00;2.30;21.00;;-999.00
4;25/3/2013;18.10;42.30;30.20;;;34.10;0.00;1.90;23.30;;-999.00
4;26/3/2013;21.20;42.30;31.75;;;31.90;0.00;1.90;22.10;;-999.00
4;27/3/2013;23.10;39.30;31.20;;;40.30;0.00;2.00;21.90;;-999.00
4;28/3/2013;21.90;41.60;31.75;;;43.30;0.00;3.20;22.10;;-999.00
4;29/3/2013;23.30;41.80;32.55;;;40.10;0.00;2.40;19.70;;-999.00
4;30/3/2013;19.70;41.40;30.55;;;45.90;0.00;2.90;22.40;;-999.00
4;31/3/2013;19.70;41.20;30.45;;;28.70;0.00;2.50;24.10;;-999.00
4;1/4/2013;19.80;41.00;30.40;;;22.50;0.00;1.40;24.10;;-999.00
4;2/4/2013;15.60;41.40;28.50;;;41.00;0.00;1.60;23.60;;-999.00
4;3/4/2013;19.60;41.70;30.65;;;35.80;0.00;3.40;22.60;;-999.00
4;4/4/2013;24.20;40.30;32.25;;;36.10;0.00;2.80;15.70;;-999.00
4;5/4/2013;25.40;37.80;31.60;;;40.90;0.00;2.60;15.00;;-999.00
4;6/4/2013;25.10;40.00;32.55;;;44.90;0.00;2.00;18.80;;-999.00
4;7/4/2013;24.50;38.10;31.30;;;46.70;0.00;1.80;19.70;;-999.00
4;8/4/2013;21.80;40.90;31.35;;;47.50;0.00;2.50;17.40;;-999.00
4;9/4/2013;20.80;41.70;31.25;;;30.10;0.00;2.40;23.60;;-999.00
4;10/4/2013;20.40;41.80;31.10;;;36.70;0.00;3.10;23.10;;-999.00
4;11/4/2013;24.30;42.10;33.20;;;25.70;0.00;2.30;22.60;;-999.00
4;12/4/2013;22.80;41.80;32.30;;;38.50;0.00;1.60;21.30;;-999.00
4;13/4/2013;24.10;42.00;33.05;;;35.00;0.00;3.40;21.50;;-999.00
4;14/4/2013;25.20;38.60;31.90;;;47.30;0.00;2.20;20.20;;-999.00
4;15/4/2013;23.00;41.80;32.40;;;45.90;0.00;2.10;22.20;;-999.00
4;16/4/2013;23.30;43.00;33.15;;;36.10;0.00;2.20;22.80;;-999.00
4;17/4/2013;19.10;43.10;31.10;;;32.70;0.00;1.60;22.80;;-999.00
4;18/4/2013;18.50;42.20;30.35;;;30.90;0.00;1.90;23.50;;-999.00
4;19/4/2013;18.00;42.60;30.30;;;38.40;0.00;2.20;23.40;;-999.00
4;20/4/2013;22.70;39.10;30.90;;;41.50;0.00;2.50;21.50;;-999.00
4;21/4/2013;24.90;41.50;33.20;;;44.00;0.00;2.80;22.00;;-999.00
4;22/4/2013;25.30;41.00;33.15;;;47.60;0.00;1.70;20.30;;-999.00
4;23/4/2013;24.60;40.80;32.70;;;42.90;0.00;1.90;22.80;;-999.00
4;24/4/2013;23.30;41.60;32.45;;;48.50;0.00;2.70;22.90;;-999.00
4;25/4/2013;23.30;40.50;31.90;;;45.80;0.00;2.40;21.60;;-999.00
4;26/4/2013;24.20;40.80;32.50;;;47.00;0.00;2.20;21.90;;-999.00
4;27/4/2013;24.80;40.10;32.45;;;47.60;0.00;1.80;20.40;;-999.00
4;28/4/2013;24.40;40.30;32.35;;;44.00;0.00;1.70;21.50;;-999.00
4;29/4/2013;22.90;41.40;32.15;;;38.90;0.00;1.40;22.10;;-999.00
4;30/4/2013;20.40;41.80;31.10;;;37.90;0.00;2.30;23.50;;-999.00
4;1/5/2013;26.30;41.20;33.75;;;38.80;1.00;2.00;20.60;;-999.00
4;2/5/2013;24.50;41.90;33.20;;;50.00;0.00;3.30;17.70;;-999.00
4;3/5/2013;26.10;40.80;33.45;;;43.30;0.00;2.50;21.30;;-999.00
4;4/5/2013;24.80;42.40;33.60;;;44.70;0.50;2.50;21.90;;-999.00
4;5/5/2013;24.70;36.50;30.60;;;51.90;0.00;2.60;10.10;;-999.00
4;6/5/2013;22.90;41.40;32.15;;;47.70;0.00;2.30;22.70;;-999.00
4;7/5/2013;23.00;41.30;32.15;;;39.10;0.00;2.50;21.30;;-999.00
4;8/5/2013;21.40;42.10;31.75;;;40.00;0.00;2.30;23.80;;-999.00
4;9/5/2013;23.50;41.60;32.55;;;40.50;0.00;2.80;18.80;;-999.00
4;10/5/2013;24.70;41.20;32.95;;;43.00;0.00;3.10;23.60;;-999.00
4;11/5/2013;25.00;42.60;33.80;;;36.20;0.00;2.90;24.10;;-999.00
4;12/5/2013;25.30;42.30;33.80;;;39.70;0.00;2.70;23.70;;-999.00
4;13/5/2013;24.50;41.30;32.90;;;39.70;0.00;2.50;23.70;;-999.00
4;14/5/2013;27.40;42.20;34.80;;;38.80;0.00;2.60;24.20;;-999.00
4;15/5/2013;26.40;40.70;33.55;;;43.60;0.00;2.80;18.10;;-999.00
4;16/5/2013;26.20;39.60;32.90;;;49.10;7.10;3.10;20.10;;-999.00
4;17/5/2013;22.80;36.30;29.55;;;65.80;0.00;3.20;19.70;;-999.00
4;18/5/2013;25.00;39.60;32.30;;;56.40;1.80;2.70;24.40;;-999.00
4;19/5/2013;22.20;31.20;26.70;;;72.50;0.00;3.50;9.50;;-999.00
4;20/5/2013;22.60;40.60;31.60;;;58.70;0.00;2.80;23.20;;-999.00
4;21/5/2013;26.50;40.20;33.35;;;47.00;0.00;2.50;22.70;;-999.00
