wscode;weatherdate;tmin;tmax;tmoy;rhmin;rhmax;rhmoy;rainfall;windtot;radiation;sunshine;eto
5;1/1/2014;14.00;35.70;24.85;17.00;69.00;43.00;0.00;2.00;20.00;9.40;-999.00
5;2/1/2014;13.20;37.40;25.30;14.00;86.00;50.00;0.00;1.00;20.00;8.50;-999.00
5;3/1/2014;15.20;35.20;25.20;11.00;72.00;41.50;0.00;2.00;20.00;6.40;-999.00
5;4/1/2014;13.50;33.10;23.30;18.00;78.00;48.00;0.00;3.00;20.00;9.20;-999.00
5;5/1/2014;13.20;32.10;22.65;16.00;72.00;44.00;0.00;3.00;20.00;7.80;-999.00
5;6/1/2014;13.20;33.00;23.10;18.00;84.00;51.00;0.00;1.00;20.00;8.50;-999.00
5;7/1/2014;13.50;33.00;23.25;16.00;89.00;52.50;0.00;1.00;20.00;8.40;-999.00
5;8/1/2014;13.00;34.00;23.50;17.00;89.00;53.00;0.00;1.00;20.00;8.70;-999.00
5;9/1/2014;13.50;34.20;23.85;18.00;85.00;51.50;0.00;1.00;20.00;9.50;-999.00
5;10/1/2014;14.00;35.50;24.75;17.00;91.00;54.00;0.00;2.00;20.00;9.70;-999.00
5;11/1/2014;14.00;35.40;24.70;16.00;90.00;53.00;0.00;1.00;20.00;9.40;-999.00
5;12/1/2014;13.50;34.70;24.10;17.00;90.00;53.50;0.00;1.00;20.00;9.50;-999.00
5;13/1/2014;13.00;34.70;23.85;15.00;81.00;48.00;0.00;1.00;20.00;9.20;-999.00
5;14/1/2014;12.50;34.20;23.35;13.00;83.00;48.00;0.00;1.00;20.00;9.50;-999.00
5;15/1/2014;12.00;35.50;23.75;19.00;81.00;50.00;0.00;1.00;20.00;10.30;-999.00
5;16/1/2014;12.00;36.50;24.25;16.00;92.00;54.00;0.00;1.00;20.00;9.90;-999.00
5;17/1/2014;15.50;34.70;25.10;47.00;84.00;65.50;22.20;1.00;20.00;7.50;-999.00
5;18/1/2014;19.50;28.60;24.05;51.00;93.00;72.00;0.00;2.00;20.00;3.50;-999.00
5;19/1/2014;19.70;31.70;25.70;48.00;95.00;71.50;0.00;1.00;20.00;5.90;-999.00
