wscode;weatherdate;tmin;tmax;tmoy;rhmin;rhmax;rhmoy;rainfall;windtot;radiation;sunshine;eto
270144;1/1/1950;12.40;36.00;24.20;13.00;76.00;44.50;0.00;1.30;22.74;10.50;-999.00
270144;2/1/1950;12.80;34.50;23.65;15.00;74.00;44.50;0.00;0.90;22.77;10.50;-999.00
270144;3/1/1950;14.10;34.70;24.40;15.00;68.00;41.50;0.00;0.90;22.52;10.30;-999.00
270144;4/1/1950;17.10;30.90;24.00;19.00;56.00;37.50;0.00;2.50;22.82;10.50;-999.00
270144;5/1/1950;14.80;29.50;22.15;22.00;65.00;43.50;0.00;1.80;22.85;10.50;-999.00
270144;6/1/1950;13.40;28.90;21.15;22.00;71.00;46.50;0.00;2.20;22.90;10.50;-999.00
270144;7/1/1950;10.50;32.40;21.45;17.00;86.00;51.50;0.00;0.90;22.93;10.50;-999.00
270144;8/1/1950;13.10;34.70;23.90;15.00;72.00;43.50;0.00;1.30;18.70;7.40;-999.00
270144;9/1/1950;11.60;34.10;22.85;15.00;80.00;47.50;0.00;1.80;19.55;8.00;-999.00
270144;10/1/1950;12.70;33.70;23.20;16.00;74.00;45.00;0.00;0.90;23.05;10.50;-999.00
270144;11/1/1950;13.00;33.20;23.10;17.00;73.00;45.00;0.00;1.30;23.22;10.60;-999.00
270144;12/1/1950;11.50;33.50;22.50;16.00;80.00;48.00;0.00;1.30;23.28;10.60;-999.00
270144;13/1/1950;14.80;28.90;21.85;22.00;65.00;43.50;0.00;2.70;23.32;10.60;-999.00
270144;14/1/1950;11.50;27.10;19.30;25.00;80.00;52.50;0.00;2.50;20.45;8.50;-999.00
270144;15/1/1950;12.20;27.00;19.60;26.00;77.00;51.50;0.00;2.70;20.77;8.70;-999.00
270144;16/1/1950;8.60;26.70;17.65;26.00;98.00;62.00;0.00;1.10;19.83;8.00;-999.00
270144;17/1/1950;11.10;30.70;20.90;20.00;83.00;51.50;0.00;1.10;23.52;10.60;-999.00
270144;18/1/1950;10.50;32.00;21.25;18.00;86.00;52.00;0.00;1.10;23.58;10.60;-999.00
270144;19/1/1950;12.10;32.00;22.05;18.00;77.00;47.50;0.00;1.10;23.63;10.60;-999.00
270144;20/1/1950;12.20;32.00;22.10;18.00;77.00;47.50;0.00;0.70;23.70;10.60;-999.00
270144;21/1/1950;11.50;33.90;22.70;15.00;77.00;46.00;0.00;1.10;23.74;10.60;-999.00
270144;22/1/1950;11.20;34.60;22.90;14.00;79.00;46.50;0.00;2.00;23.80;10.60;-999.00
270144;23/1/1950;13.30;33.10;23.20;16.00;69.00;42.50;0.00;0.90;20.88;8.50;-999.00
270144;24/1/1950;14.80;31.80;23.30;17.00;62.00;39.50;0.00;2.00;23.93;10.60;-999.00
270144;25/1/1950;15.70;33.30;24.50;16.00;59.00;37.50;0.00;1.50;20.28;8.00;-999.00
270144;26/1/1950;17.10;35.00;26.05;14.00;54.00;34.00;0.00;1.30;23.48;10.20;-999.00
270144;27/1/1950;13.30;35.00;24.15;14.00;69.00;41.50;0.00;1.50;24.11;10.60;-999.00
270144;28/1/1950;13.00;36.80;24.90;12.00;70.00;41.00;0.00;0.50;24.18;10.60;-999.00
270144;29/1/1950;14.10;36.00;25.05;13.00;65.00;39.00;0.00;2.20;24.24;10.60;-999.00
270144;30/1/1950;18.40;29.50;23.95;21.00;50.00;35.50;0.00;2.00;24.30;10.60;-999.00
270144;31/1/1950;15.30;32.50;23.90;17.00;60.00;38.50;0.00;1.50;24.52;10.70;-999.00
270144;1/2/1950;15.70;34.80;25.25;15.00;61.00;38.00;0.00;1.80;23.73;10.10;-999.00
270144;2/2/1950;20.60;33.30;26.95;16.00;45.00;30.50;0.00;0.90;14.19;3.50;-999.00
270144;3/2/1950;20.00;28.50;24.25;24.00;47.00;35.50;0.00;3.10;14.23;3.50;-999.00
270144;4/2/1950;18.70;29.70;24.20;21.00;51.00;36.00;0.00;1.30;22.89;9.40;-999.00
270144;5/2/1950;15.20;30.10;22.65;21.00;63.00;42.00;0.00;2.70;24.42;10.40;-999.00
270144;6/2/1950;9.40;31.00;20.20;19.00;93.00;56.00;0.00;2.20;24.93;10.70;-999.00
270144;7/2/1950;10.00;30.00;20.00;21.00;89.00;55.00;0.00;2.90;25.01;10.70;-999.00
270144;8/2/1950;13.10;30.00;21.55;21.00;72.00;46.50;0.00;2.20;25.08;10.70;-999.00
270144;9/2/1950;8.00;31.40;19.70;19.00;100.00;59.50;0.00;2.20;25.14;10.70;-999.00
270144;10/2/1950;8.50;31.40;19.95;19.00;98.00;58.50;0.00;2.70;25.21;10.70;-999.00
270144;11/2/1950;9.20;32.00;20.60;18.00;94.00;56.00;0.00;4.50;25.28;10.70;-999.00
270144;12/2/1950;13.20;33.90;23.55;16.00;72.00;44.00;0.00;1.30;25.35;10.70;-999.00
270144;13/2/1950;15.10;34.60;24.85;15.00;64.00;39.50;0.00;1.80;25.42;10.70;-999.00
270144;14/2/1950;16.00;36.00;26.00;13.00;60.00;36.50;0.00;1.10;25.49;10.70;-999.00
270144;15/2/1950;16.50;36.20;26.35;13.00;58.00;35.50;0.00;2.20;25.71;10.80;-999.00
270144;16/2/1950;14.00;36.80;25.40;13.00;68.00;40.50;0.00;2.20;25.78;10.80;-999.00
270144;17/2/1950;14.10;37.60;25.85;12.00;68.00;40.00;0.00;2.90;25.85;10.80;-999.00
270144;18/2/1950;14.00;39.00;26.50;11.00;68.00;39.50;0.00;1.50;25.92;10.80;-999.00
270144;19/2/1950;14.70;38.10;26.40;11.00;65.00;38.00;0.00;1.50;25.97;10.80;-999.00
270144;20/2/1950;15.20;38.30;26.75;11.00;63.00;37.00;0.00;1.50;26.04;10.80;-999.00
270144;21/2/1950;13.50;38.10;25.80;12.00;71.00;41.50;0.00;1.80;26.11;10.80;-999.00
270144;22/2/1950;15.80;38.50;27.15;11.00;61.00;36.00;0.00;1.80;26.17;10.80;-999.00
270144;23/2/1950;17.60;36.20;26.90;13.00;55.00;34.00;0.00;1.80;22.27;8.20;-999.00
270144;24/2/1950;14.00;36.00;25.00;14.00;69.00;41.50;0.00;2.20;26.30;10.80;-999.00
270144;25/2/1950;13.00;37.80;25.40;12.00;74.00;43.00;0.00;2.20;26.37;10.80;-999.00
270144;26/2/1950;14.30;37.50;25.90;12.00;68.00;40.00;0.00;2.00;24.44;9.50;-999.00
270144;27/2/1950;15.50;37.00;26.25;13.00;63.00;38.00;0.00;2.50;26.65;10.90;-999.00
270144;28/2/1950;15.40;37.20;26.30;12.00;63.00;37.50;0.00;2.90;24.08;9.20;-999.00
270144;1/3/1950;14.90;37.70;26.30;13.00;67.00;40.00;0.00;1.30;23.36;8.70;-999.00
270144;2/3/1950;19.10;37.00;28.05;13.00;52.00;32.50;0.00;1.10;15.52;3.60;-999.00
270144;3/3/1950;18.10;39.20;28.65;11.00;55.00;33.00;0.00;2.50;13.85;2.50;-999.00
270144;4/3/1950;19.00;37.00;28.00;13.00;52.00;32.50;0.00;2.00;15.59;3.60;-999.00
270144;5/3/1950;20.00;38.20;29.10;12.00;49.00;30.50;0.00;1.30;13.92;2.50;-999.00
270144;6/3/1950;17.80;37.90;27.85;12.00;56.00;34.00;0.00;3.10;25.96;10.20;-999.00
270144;7/3/1950;17.00;37.80;27.40;12.00;59.00;35.50;0.00;2.50;26.32;10.40;-999.00
270144;8/3/1950;18.00;36.10;27.05;14.00;55.00;34.50;0.00;2.50;26.36;10.40;-999.00
270144;9/3/1950;18.00;35.40;26.70;15.00;55.00;35.00;0.00;2.70;26.88;10.70;-999.00
