wscode;weatherdate;tmin;tmax;tmoy;rhmin;rhmax;rhmoy;rainfall;windtot;radiation;sunshine;eto
Anke;15/11/2008;22.70;30.90;26.80;55.40;91.00;73.20;0.20;2.30;21.30;-999.00;-999.00
Anke;16/11/2008;22.10;31.40;26.75;58.20;93.30;75.75;0.80;1.33;19.85;-999.00;-999.00
Anke;17/11/2008;21.30;31.90;26.60;62.50;95.00;78.75;6.80;1.83;24.33;-999.00;-999.00
Anke;18/11/2008;22.00;27.00;24.50;79.70;94.50;87.10;0.00;1.42;8.41;-999.00;-999.00
Anke;19/11/2008;21.50;27.20;24.35;63.80;91.60;77.70;0.00;2.07;9.31;-999.00;-999.00
Anke;20/11/2008;20.20;27.70;23.95;55.40;85.70;70.55;0.00;1.32;14.36;-999.00;-999.00
Anke;21/11/2008;19.80;28.10;23.95;65.30;91.50;78.40;3.20;1.15;17.18;-999.00;-999.00
Anke;22/11/2008;20.50;28.60;24.55;62.60;92.60;77.60;1.00;0.85;14.49;-999.00;-999.00
Anke;23/11/2008;21.60;29.80;25.70;64.00;93.20;78.60;0.00;1.65;19.54;-999.00;-999.00
Anke;24/11/2008;21.40;30.50;25.95;64.20;94.70;79.45;0.40;2.00;15.97;-999.00;-999.00
Anke;25/11/2008;21.70;30.50;26.10;59.30;93.90;76.60;1.60;2.00;16.11;-999.00;-999.00
Anke;26/11/2008;21.30;31.40;26.35;54.80;94.50;74.65;3.40;2.03;21.10;-999.00;-999.00
Anke;27/11/2008;20.30;31.30;25.80;59.50;94.50;77.00;0.20;0.86;23.98;-999.00;-999.00
Anke;28/11/2008;20.90;28.10;24.50;69.30;92.50;80.90;0.60;1.05;15.04;-999.00;-999.00
Anke;29/11/2008;21.20;31.70;26.45;48.80;93.40;71.10;0.00;1.32;28.72;-999.00;-999.00
Anke;30/11/2008;20.60;30.20;25.40;59.80;93.90;76.85;4.20;1.04;26.06;-999.00;-999.00
Anke;1/12/2008;19.40;33.10;26.25;45.70;95.00;70.35;0.00;1.01;30.92;-999.00;-999.00
Anke;2/12/2008;21.80;29.60;25.70;65.90;94.80;80.35;13.20;0.82;21.60;-999.00;-999.00
Anke;3/12/2008;20.70;31.10;25.90;51.00;94.60;72.80;0.00;1.10;27.22;-999.00;-999.00
Anke;4/12/2008;22.80;30.80;26.80;57.50;90.20;73.85;0.00;1.93;23.50;-999.00;-999.00
Anke;5/12/2008;20.60;32.40;26.50;52.00;94.10;73.05;0.00;1.83;27.13;-999.00;-999.00
Anke;6/12/2008;21.10;32.60;26.85;50.30;93.80;72.05;0.00;1.52;23.42;-999.00;-999.00
Anke;7/12/2008;20.20;33.20;26.70;41.80;94.60;68.20;0.00;0.80;26.03;-999.00;-999.00
Anke;8/12/2008;20.10;31.30;25.70;63.00;94.00;78.50;0.00;0.71;17.93;-999.00;-999.00
Anke;9/12/2008;22.10;31.60;26.85;64.00;94.20;79.10;7.60;0.75;18.59;-999.00;-999.00
Anke;10/12/2008;23.10;31.80;27.45;65.90;93.80;79.85;4.60;1.28;18.69;-999.00;-999.00
Anke;11/12/2008;22.50;30.50;26.50;66.80;94.70;80.75;6.00;1.25;20.44;-999.00;-999.00
Anke;12/12/2008;23.10;33.90;28.50;57.10;95.00;76.05;0.00;2.07;26.28;-999.00;-999.00
Anke;13/12/2008;22.10;35.40;28.75;46.40;92.90;69.65;0.00;2.12;21.94;-999.00;-999.00
Anke;14/12/2008;24.10;33.00;28.55;55.60;93.20;74.40;0.00;2.73;24.24;-999.00;-999.00
Anke;15/12/2008;22.80;33.30;28.05;53.50;93.50;73.50;0.00;1.57;26.38;-999.00;-999.00
Anke;16/12/2008;20.80;32.40;26.60;58.00;94.50;76.25;0.00;1.28;28.27;-999.00;-999.00
Anke;17/12/2008;22.40;33.50;27.95;53.60;94.80;74.20;0.20;1.06;23.69;-999.00;-999.00
Anke;18/12/2008;23.00;33.40;28.20;51.80;92.70;72.25;0.40;1.96;13.05;-999.00;-999.00
Anke;19/12/2008;22.60;35.70;29.15;49.40;94.70;72.05;0.00;0.99;20.67;-999.00;-999.00
Anke;20/12/2008;23.30;33.20;28.25;58.10;92.80;75.45;0.00;1.28;19.36;-999.00;-999.00
Anke;21/12/2008;22.00;33.40;27.70;49.90;94.40;72.15;0.00;1.51;23.20;-999.00;-999.00
Anke;22/12/2008;21.20;33.00;27.10;55.20;94.80;75.00;0.00;1.38;27.49;-999.00;-999.00
Anke;23/12/2008;21.80;32.80;27.30;53.80;94.50;74.15;0.00;1.49;26.47;-999.00;-999.00
Anke;24/12/2008;21.00;34.00;27.50;51.90;94.90;73.40;0.00;1.42;28.33;-999.00;-999.00
Anke;25/12/2008;21.70;34.80;28.25;49.60;94.90;72.25;0.00;2.00;27.32;-999.00;-999.00
Anke;26/12/2008;21.20;34.60;27.90;47.90;95.20;71.55;0.00;1.62;29.45;-999.00;-999.00
Anke;27/12/2008;21.70;33.50;27.60;52.00;95.20;73.60;0.00;1.12;27.77;-999.00;-999.00
Anke;28/12/2008;22.80;33.30;28.05;52.20;95.00;73.60;7.20;1.11;27.92;-999.00;-999.00
Anke;29/12/2008;21.30;33.10;27.20;48.60;94.80;71.70;0.00;1.66;30.58;-999.00;-999.00
Anke;30/12/2008;21.10;34.90;28.00;46.40;94.70;70.55;0.00;1.74;29.53;-999.00;-999.00
Anke;31/12/2008;22.80;35.80;29.30;49.90;94.80;72.35;0.40;1.01;27.60;-999.00;-999.00
Anke;1/1/2009;23.80;34.60;29.20;55.10;94.10;74.60;2.60;0.74;22.03;-999.00;-999.00
Anke;2/1/2009;24.00;33.90;28.95;56.40;92.60;74.50;7.20;1.15;21.06;-999.00;-999.00
Anke;3/1/2009;22.80;28.50;25.65;81.40;94.80;88.10;20.20;0.81;9.64;-999.00;-999.00
Anke;4/1/2009;22.60;32.70;27.65;62.60;94.30;78.45;31.20;0.87;21.25;-999.00;-999.00
Anke;5/1/2009;21.50;29.50;25.50;70.20;95.30;82.75;33.00;0.98;16.10;-999.00;-999.00
Anke;6/1/2009;23.30;32.40;27.85;61.00;94.10;77.55;0.00;1.07;21.40;-999.00;-999.00
Anke;7/1/2009;23.40;33.80;28.60;59.40;94.70;77.05;0.00;0.90;27.00;-999.00;-999.00
Anke;8/1/2009;23.60;33.90;28.75;59.40;94.50;76.95;7.80;0.69;24.69;-999.00;-999.00
